Date,MMM,AMGN,AXP,AAPL,BA,CAT,CVX,JPM,CSCO,GS,NKE,MSFT,MCD,MRK,VZ,V,DIS,UNH,INTC,IBM,WBA,JNJ,WMT,KO,TRV,PG,HD
2017-01-19,0.00106402783197856,-0.012727276214351671,-0.010377487907957792,-0.00175151656800483,0.004285832800681543,0.0005357125439425389,-0.003109873036801506,-0.007653501109137408,-0.0016664211122708167,-0.012368733533998585,-0.006403117856775398,-0.003205354935271429,-0.004328413923442588,-0.013827373483388835,0.0021031547820165248,0.0017142752164823736,-0.008169437093741409,0.006067676700656692,-0.005181702738993742,5.9622326684162265e-05,-0.007517579603034193,-0.004368665869702213,-0.007220422702155475,-0.0036394924386904236,-0.004650770680543215,-0.0027120571607653914,-0.005671050575590896
2017-01-20,-0.0010640278319785615,0.0056404570761993955,-0.006409711314818076,0.0018349459334778097,0.0033275356198566673,0.012768658437790355,0.0001732098093379501,0.004432090741907514,0.003994694150032994,0.0034081663821427873,0.005088041590703878,0.007037898217661874,0.0006545608463556996,0.0358169853694005,0.0068518093629940414,0.0013449758827088162,0.003535834551031831,-0.0002517447938646113,0.010066434771775781,0.022173087140417873,-0.021428194756964173,-0.00043811377660113573,-0.00652816244425909,0.004365826488246768,0.00025420446515474486,0.031951775580180725,0.001549801178812855
2017-01-23,0.00011205625940178967,-0.012687514797659016,-0.0030231263481425926,0.000666437663526097,-0.010649974230619898,-0.0012695634229485493,-0.0018185318694634812,0.0004778333217189102,0.0056319977186047865,0.0020221125350260104,0.0007518582745772402,0.003500264007804002,-0.00722384258562582,-0.011581516066853691,-0.005897386567087382,0.003780770799191155,-0.005028390610464574,0.00258039672174035,-0.004612659670640672,0.0028105199311185673,-0.0020825250305854083,-0.0021043515505754164,-0.007920500516810416,0.002658534392009221,0.0001695823640783649,-0.005619170572351583,0.018051513911309214
2017-01-24,-0.01433078405589634,-0.0057130417066010636,0.019035907776358232,-0.0009163389239336626,0.017023662083751397,0.018668901010905313,0.008457227038681677,0.011993091649621769,0.010842850957177083,0.004331462100143051,0.003936336571135807,0.008855412808208181,-0.002722433372605118,-0.009754529384219224,-0.04467723704310504,0.013060868759904884,0.007255288088788493,0.0085132094113034,0.022853551181434333,0.028076648285300862,-0.003931581343733985,-0.019055194925469268,0.011190004272989586,0.011280846295796882,-0.010218156325178793,0.010296730892920221,-7.23959977416579e-05
2017-01-25,0.004309219187678907,0.014708375371834635,-0.0069987197556679055,0.01579498675635488,0.041541842141380854,0.0196514595274084,0.007448295529680557,0.015344536525003111,0.0032629322158570892,0.015161738141509862,0.00764145638807503,0.0025157439267021364,0.006094345958396274,-0.0021259107105431026,-0.0070078835692033116,0.008018005578160698,0.001296552725084662,0.005036352246129477,0.00477333179355288,0.013495796357653743,0.009800690100288846,0.00926279669369795,-0.0075956406241193845,0.005236816699481325,0.007078677700559646,-0.007998986958218837,-0.004210069217075905
2017-01-26,0.0005092783406078752,-0.00729416114738722,0.0005204031230024514,0.0004923786236233253,0.01046116382753111,-0.009520399715904428,-0.005902833351864561,0.008334536648017643,0.001301838939503922,0.009773058885306775,-0.00390638896099748,0.009222278878405038,0.000738690049232957,0.001962382149254804,-0.013146151446569637,-0.007897717655853136,0.0001850741330412351,0.009321333701069225,-0.006369519119647239,0.0020728787310855356,-0.009308052181827092,-0.008547195188533993,-0.0023945707488895068,-0.007387075249105313,0.0039015753305696823,-0.006445995389092649,0.007103287797668411
2017-01-27,0.003725519191800752,0.026956777322276373,-0.001040536049409428,8.189469703660769e-05,-0.008431855416626591,0.01804243143142911,-0.02396580273229368,0.0020724095438779564,0.007777051482643299,-0.011038479769052853,-0.008611391559700116,0.02322273020290381,0.008008693553575376,0.008946953635934285,0.009724625186321835,0.006346965598896397,0.011409889169705785,0.0014735551946206732,0.011120115099130641,-0.007641342280036403,0.002825737619832407,0.01367576138281788,-0.016164891158048627,-0.00864790532102664,-0.0002540419774029417,0.0013848017518624204,-0.0009397289960421325
2017-01-30,-0.01167465794350543,-0.01752335781425273,0.005579857449681924,-0.002627447924409024,-0.012782456861951556,-0.02247504526724623,-0.01746404770116193,-0.010406946191895593,-0.004853611369071626,-0.012955408554379013,-0.002069925044653932,-0.009930536410428433,0.0013014550847468163,-0.005195523823883099,-0.004648011134770729,-0.000835944523230228,0.01489303157275183,-0.005536986842228031,-0.014854630811026264,-0.008495824458262888,-0.00024536476626731206,-0.0022074964893712174,0.011508008551825741,-0.0016903529142064993,-0.005008299169271282,0.0003458750697005766,0.0010115986925708065
2017-01-31,-0.003426258247876339,0.014464882559885145,-0.01171446604188946,-0.002304525670183887,-0.013070621940456174,-0.011743480104748877,-0.004212062512603866,-0.01640766228608655,-0.0035742225106083713,-0.019775168838391467,-0.003396977751890865,-0.007396905951290101,-0.003664865907827762,0.009074528573220095,-0.00731834173242324,-0.011898528098867902,-0.002617449025675517,6.158457525269414e-05,-0.0161640238789375,-0.007307783923445567,0.005630034050105229,0.0010603390194679552,0.00480646643191527,0.004581342641038506,0.0022950657533483457,0.009750511722031516,-0.006448061813322473
2017-02-01,0.0019998395680787804,0.018903365290591452,0.0049628588854982785,0.059193477497442026,0.0033600418649878424,-0.005766234022693625,-0.0031483063092355634,0.0037744651858260584,-0.007187150675285953,0.005869540444050447,0.002266188856080012,-0.01668913227535362,-0.0012243489455092606,0.0017732195338452553,-0.012731397048216313,-0.0032697929990045363,0.005857250557066993,0.0037562652146833253,-0.008180842093934469,-0.0013189262178948389,-0.011044957119076392,-0.0001767240122276026,-0.007670914827784802,-0.007485514625684145,-0.01058382057551834,-0.003086897513010815,-0.0010180181387375335
2017-02-02,-0.0056674158681955765,-0.0005638740092654887,-0.0032622398225568617,-0.0017101340629185537,-0.010483521976284356,-0.014188973300928366,0.010841837385913848,-0.004246889344127472,0.02204998817871813,-0.0011274297419407505,-0.004158379758915451,-0.00646958219165665,0.006513655434210778,0.03294554073608923,-0.002276107475839474,-0.0016995952805350435,-0.006218838617438472,-0.01205719789447215,0.004371373228550004,0.0016626581755401556,-0.005568391138790024,0.0029984170076610243,0.00707128804373917,0.003387549201392673,0.009309558664518118,0.0049116836922518375,-0.0035714394555800065
2017-02-03,0.004925139412423017,0.048617482992128584,0.019800201515988956,0.004270021975905998,0.0008623823515949196,-0.005239466802710258,0.01204725638408668,0.0301589638506508,0.004479975502490891,0.04472893060428455,-0.008367989815199772,0.00804114774741992,0.008243741214615843,0.0017123144912698895,0.006194837439343105,0.04490609253479925,-0.002806406312545012,0.006881056096310564,0.002741998581727442,0.007077728216619812,-0.0014898548014909585,0.0006159176525983105,-0.003003152203671662,0.00337622372619622,0.0012742619110002816,-0.003995950589834721,0.007492756108388302
2017-02-06,0.00034307177764418133,-0.005686966963937298,-0.002823475536010949,0.00933029442250238,0.009682163411137954,-0.004404865606865668,-0.005208330119932646,-0.004714242714526732,-0.0006387270869492089,-0.004033970817201191,0.008367989815199667,-0.0006283428897932474,0.0016888414901743147,0.010059693924091558,-0.011386048412891306,-0.0029086208197019814,-0.006640415952571274,-0.008437258008613164,-0.006869052985024636,0.00022737364930839926,0.004092550257102769,-0.002114199302125425,-0.001504512934463123,0.00048129315920752026,-0.0009342999372437813,-0.00011430493293840866,-0.010857342516392959
2017-02-07,0.003761624352578024,0.0014396281051655187,-0.0012852305780191766,0.009472470313889043,0.015250802276517334,0.004726613868275157,-0.014173532032243811,-0.0005764386368908088,0.0047810496479929925,-0.0015012365879064672,0.00018944181522073938,-0.0033053095677721914,0.001124288290612164,-0.01146053533229628,0.00020829704727245418,-0.0005827777769988863,-0.005215819455701284,0.00012458531275701397,0.0022029566366645113,0.01467627118194502,0.007766542658142143,0.0007053348364592218,0.0073522788453774315,0.008147622682706563,0.0007644176527458746,0.00695503895399109,0.0011714020796819871
2017-02-08,0.007426150463178505,0.007762694175253514,0.0010285731573429903,0.003869725970001825,-0.007723026891645318,-0.0042959366288253436,0.001704532351055796,-0.008802332415153822,-0.005739832418386928,-0.007918645239794625,0.020058825575310812,-0.001419921850505977,0.0006419035735231143,0.001867552398676052,0.006845815640962537,-0.008076426420568824,0.0,-0.0013712928680615225,0.0008251896689724056,-0.005038981278045534,0.0012275466639156633,-0.0007053348364593091,0.013660138376002983,0.002859654609536647,0.00042431657780496305,0.0036292926453454235,0.008960826030038917
2017-02-09,0.006248841693679486,-0.0038735975235243505,0.004872284008524905,0.007199889460200649,0.0028653234929002704,0.011237509958000616,0.006075646277921544,0.014322287979948485,0.007328206359641932,0.01594087591041536,0.02619432289675226,0.011303125503855385,-0.001525212002763702,0.0010874730835191836,0.009055353729479354,0.005742376949024166,0.004485380539436013,0.000810536688217013,-0.02561365666691271,0.005886002236247427,0.01037160124912736,0.00597868633735846,0.01855558045485518,-0.018494262575958643,0.0082002126469367,0.0038418469383182116,0.006001561079200882
2017-02-10,0.004591792148954502,0.002504679620582286,0.00383014807010128,-0.00226792464794804,0.011799819862746934,0.024703342320909785,0.007012657730895964,-0.0022962537156733733,0.0003174597414582094,0.004832012108753343,0.016318903187230657,-0.0009371651242478635,0.010707067460404545,-0.0037341528315062013,0.0034770143768513076,0.0037320350611700446,-0.0021027882429487067,0.0019302748511446494,-0.003390107504061395,0.00826099845034554,0.011225949467355245,0.010116905790110568,-0.015463465504544858,-0.016375840629115516,0.00796628194167635,-0.007925831022497344,0.008185168009432078
2017-02-13,0.011221526428272802,0.005502486755905362,0.005464175655381002,0.008816370335059791,0.010770060816397413,0.022484225519030475,0.0075783631789836815,0.013131897836750285,0.014492965345367152,0.014520126216151199,-0.002315030652026174,0.011187468454451148,-0.0022276834795724658,0.009618581554540996,-0.008817879959198442,0.0062665864568812405,0.003563060265099244,0.007684259926133921,0.01293244536262718,0.0037983810402624596,0.005950929012753688,0.005538170280497615,-0.003682340519821433,0.000985110026680426,-0.0001671884777771365,0.0038576406993057187,0.00014299651064518827
2017-02-14,0.0031991681335022766,0.002323334505196464,0.006315960889963156,0.01289592989486102,0.002793366032021467,-0.004171123005591777,-0.0027512385655015146,0.015868908436888846,0.010579046174163281,0.01286996979812267,0.00639766036251268,0.0037236360026012176,0.0021484287983939377,0.01364737928614533,-0.00578402364393434,0.004732127739412466,0.006182421851493805,0.0070130941766533925,0.003624761680788058,0.004283988224010828,0.004305742414934949,0.004133726453325043,0.013047504248314879,-0.0022182059817494318,0.0044177220994906655,-0.0051087250672141905,0.010596606487544423
2017-02-15,0.007041631130157054,0.022011198469425834,0.0023898741187226872,0.0036222924426249645,0.004736526019056261,0.00943662484719725,0.00044430530390030844,0.011434979577788638,0.01566115109188774,0.004319895726753849,0.003360177208846045,-0.0006196439174867485,0.005311406971766846,-0.0076442032803839275,-0.003944155854677983,0.009815020429268094,-0.0013605130656862531,0.007085581029989639,0.003334345482691459,0.008567851760418178,0.005475116911786042,0.007193081014571216,0.0004368864198221473,-0.002223137360366902,0.00613525537117743,0.03643254408155411,0.00585430662456939
2017-02-16,0.0093672120785899,0.0018611389824089095,-0.00113124561251643,-0.0011811649017184399,0.008879469512539704,-0.007705005331708391,-0.0169321805459343,-0.000662725829163266,0.0234881357869511,-0.004400299814573892,-0.00619847380733386,-0.00015521023665954236,0.0017379386203961488,0.0015334487415044416,0.00787250376393375,-0.0014862072446207774,0.004798697549205465,-0.003903258659715165,0.0099364751915696,-0.0013770266292915329,0.01648017844088688,0.007480500803949147,0.0026171933019673963,0.018618906484355248,0.006672934853780676,-0.0036281082055157217,-0.00458230098353037
2017-02-17,-0.0025112412893297533,0.006832523331897109,0.002512097129258913,0.0027297819023042133,0.011062112252661306,0.005986419140424594,-0.00316711230385757,-0.003319031384389503,0.0041579795116052825,0.003761777423620998,0.008138710224430534,0.0015489809742275016,0.008644466530063313,0.0019901731622104855,0.01495175869241885,0.0005718238385558337,-0.005888485725007229,-0.03754289257118656,0.0019208070801011088,-0.004197454347054625,0.0024493514271315873,0.006583922528780021,0.007233744468172904,0.0007279201076390709,0.0013129047405295812,0.003298724769990943,0.010262564443493438
2017-02-21,0.0022930137835356825,-0.000865858284067315,0.003256611444340253,0.007194763746292563,0.016366868261027408,-0.00761603718181803,0.01251956123147718,0.008607289967637237,0.011492592165112305,0.005496161856623251,0.010691623900306889,-0.002013862680098981,0.0018761832354341668,0.0013754390725148012,0.004867009085181605,0.0052456019560684275,-0.0004542662111375563,0.018542925286267175,0.0010958360525844047,-0.002272339656323378,0.006385053652993928,0.00670826360398012,0.029543283922569656,0.005562778074418136,-0.00328535517081063,0.006347327743492242,0.014026983172439349
2017-02-22,0.014455650069100838,-0.003065977164427498,-0.001376358843212277,0.002994886886361662,-0.0011396951621741999,0.0010189014120160211,-0.012066527359669123,0.0005490755372916404,-0.001172658624851709,-0.00011899722842868798,0.015225226174223375,-0.0020177985937389785,-0.0014851763608877144,-0.002906352837916561,0.004843639364445427,-0.0013658654249993677,0.0009993449281507584,0.0,-0.012398545731968576,0.004925394289097105,-0.001389954211509469,-0.0011707845794855353,0.0036322288420478173,0.0033711242634280455,0.002875374499048347,-0.002512009846352197,0.00158496381530663
2017-02-23,0.006162559888810363,0.008078069965097868,0.0023764230678897224,-0.0042389478566575425,0.008517281312468074,-0.02735658510015385,0.005781131777250464,0.0007688541258373031,-0.0014679452811745444,-0.0021474382733307727,-0.014702310296511673,0.004031661273838007,0.003279836688205495,0.008540688514322546,0.0128029676595399,0.004319230466854683,-0.0035478984890528055,0.012563259180459451,0.0030450967413575896,0.0027565226102119677,0.008079542317029259,0.018075291961880187,-0.005593430231102475,0.001441438529819667,0.003766443302035078,-0.0033962957792398963,-0.0037247427319334245
2017-02-24,0.0011742640932902598,0.003155774071767861,-0.003629219055466775,0.0009518712701131429,0.0032741867601336558,-0.0007328328352022632,-0.00813933000558111,-0.00881778478458592,0.008192180597480647,-0.015405408904421242,0.00815617088252869,0.0,0.00295803468468857,0.004696873545147083,0.005747596755258221,0.0028309516516547045,0.005362492149891343,0.0028250173385031734,0.009627388867818849,-0.0016531860300253883,0.007102282047414609,0.0150231228868557,0.015031339122027356,0.002876216185541733,-0.0007358847538766458,-0.0008783359158359582,0.008531960685199314
2017-02-27,-0.0026711810631852477,0.008953891631761949,0.005126820152695613,0.00197335255685464,0.011152635809884131,0.02032009504537325,0.014693451478221771,0.0011066095369467795,-0.001749922151593035,0.007973041489572327,-0.002942418949689046,-0.006053667785743995,-0.005653644462994556,-0.004696873545147134,-0.013129341570313048,-0.004874624991195795,-0.0008161741495413646,0.01412763384713103,-0.0005481998907116587,-0.010810805840430473,-0.004461737319350014,-0.0026924623888329325,-0.009019899245626661,-0.0026363447075732093,-0.001882762862362655,-0.0017584945023149691,-0.004463082125287871
2017-02-28,-0.003000671598285925,0.002268508254078604,-0.00137250752364428,0.00043809980130409085,0.0044486408724794865,-0.008037351690357904,0.006688870834297692,0.0020988612521785394,-0.002337913604618868,-0.0024962905936685193,-0.009229518571873848,-0.003899904127257325,0.005183829097951563,0.00030379446535345626,-0.006226800754363671,-0.0006820334806703588,-0.0012707769941864603,0.0,-0.00852691748779919,0.002338443157569237,-0.009677494019883888,-0.001553586312109672,-0.011354637561810254,0.0069353272275471155,0.0016373953917784652,0.0019780272759751774,-0.0026876721698350066
2017-03-01,0.01866031968543567,0.009640036254194665,0.022966324107193355,0.0202333860775991,0.020212709801626684,0.01966877180336722,0.012192096986246253,0.03235515676229346,0.007578119892274595,0.018571865350833057,0.013726326770332703,0.014893323358756762,0.010907784706573139,0.00514861744188353,0.003620457321964985,0.011868986214349142,0.00859218663320682,0.015360713721092682,-0.007486286305643635,0.011775661542183315,0.004504706939600352,0.013411079042006682,-0.006790470893854048,0.004755022556465934,0.022247466504786827,0.006458017792512536,0.012140144916422171
2017-03-02,0.00015786299962025128,-0.000954264801506773,-0.022466936957425597,-0.005955271370163706,-0.00501507161611304,-0.04375131796745165,-0.004576599243549915,-0.015720895212993465,-0.0014527492199781474,-0.006550653840865526,0.000518924245133151,-0.014424543882609962,-0.00637459193238965,-0.0019655009169941002,0.0034068216997178596,-0.005182366307486271,-0.004060846369237241,-0.0037583980630321915,-0.0005567963721732941,-0.00783489777317007,-0.00034559888828173947,-0.0018589047027493056,0.004390832950277535,0.007326085711314297,-0.0037673429025978197,-0.00821612595050582,0.00862126449205331
2017-03-03,-0.0030589657495158286,0.011890613699107528,-0.002750553648602272,0.005883381950693283,-0.004436120514752899,0.00802237511446951,0.0016747494043767846,0.007137481129916917,-0.0029123141845328777,0.007262772303891106,-0.019214511326177887,0.003742473744486638,-0.0025766958435843616,0.00753810481624723,0.002198571592568292,0.002932687890602499,0.005860275828907715,0.005305648294611527,-0.00027854564218321323,-0.0026627582871617404,-0.009847984339087982,0.0012935230457625196,-0.010370250875728026,0.00023562362690233253,-0.003136952032992783,-0.004520274947605842,-0.000946867795840616
2017-03-06,-0.0021681890874502923,-0.004115014149074286,-0.004768135740599281,-0.0031522999609106604,-0.006885091491121744,0.005660850445242956,-0.003352221849078119,-0.009527941837351518,-0.002920417419878387,-0.003485885256252745,0.0012336843229753527,0.00031125218528958585,0.0010159851097464494,-0.0016537332344823917,-0.0011985206531868642,0.0016879558647205594,-0.0051371716996838224,0.0029679106479883503,-0.009234736475548644,0.0023301272362061336,-0.00011636659423185618,-0.0006464088870522379,-0.0021442797399322997,-0.007087382527803932,-0.014688848642734835,-0.0014372725571768358,-0.0046109389585748065
2017-03-07,0.001005329008228786,-0.011657988353411712,0.0010056596254478583,0.001290667478613513,0.006006312441839847,0.0028187767872782992,-0.012090273414060597,-0.005563747680104906,0.00029262062193985584,-0.004414463953632799,-0.0038826752579218856,0.0020206853530127444,0.0003122824509155285,-0.007701991881121911,-0.011863197658663185,0.0013481916922770361,0.0017153963853358426,-0.0023736036162468645,0.006445316809116989,-0.0004988064378193334,0.0012799358680373799,0.0009695642163216072,-0.00014316878571816633,-0.004514498854557524,-0.0014725777708028609,-0.0008855262875823888,-0.0015056241797913766
2017-03-08,0.0022187365355453314,0.0022523370339158004,-0.006808779804546465,-0.0037336943616729074,-0.001539522006259023,-0.028549357803896898,-0.01987226083123104,-0.0021903806143110252,-0.0052771434579351045,-0.002633909692443374,-0.0007076416276823837,0.00911972378886274,0.00015586572844257697,-0.002428815050881465,-0.005679402020084942,-0.0011235004391181942,-0.00018039926791005745,0.0014005725102621532,-0.0050407730338161965,-0.005168954971880769,-0.0096990218052538,0.0021779275949216216,0.006323660027693798,0.0,-0.0018952728129749048,-0.0016627653819062595,0.0061448479296121175
2017-03-09,0.002055898189704371,0.006391891817181112,0.003283960652975046,-0.002305245700989678,-0.006458563556235825,-0.019933504812505793,0.003915166029938799,0.0039392569961106535,0.001468335415864756,-0.00023971633568276298,-0.0026579094109374112,-0.004008535472894001,0.00039061579338664525,0.001366874898629878,0.0024381558654308915,0.001684644269184854,0.0017127675286698347,0.0005953959551457929,0.005599092438243458,-0.01273055593624266,0.0017597902374422941,0.014797197875125982,0.0008595707071063627,0.0009519365242130167,0.005428943170619184,0.0022160745725736453,-0.002044149592884064
2017-03-10,0.006874754006651583,0.013986550381592964,0.001008299739754216,0.0033117355554112787,-0.010410007516300912,0.010016275647682581,0.005166623673038949,-0.0031720630647340533,0.005561461956864187,-0.007220950889251163,0.0012412656125940337,0.0030847140437891656,-0.0012494421198933283,-0.004410974451884874,0.001419312470974879,0.00693380900829578,-0.0009912938113863657,0.01165719416518545,0.0025096459041875226,0.0036617959459141845,0.0037437705980097476,0.0020621994457526976,0.003429455849532514,0.006167291123703417,0.0076002467392570945,0.008047872759691037,0.0015674796641078894
2017-03-13,0.0016198936186334525,-0.0021517911225822388,-0.0021441422808674026,0.0004311428443240286,0.0019566402887806313,0.0035687008220307275,-0.011456573829883972,0.0008760164260084766,-0.004681036405932486,-0.0008859884990291277,0.004243996380798666,-0.0033938811956806176,-0.002895593632394628,-0.015161065895605532,0.0024288823606136542,0.0042259954928016525,0.005394631895265409,0.0013522321183618439,-0.02110670990899595,-0.007733846573477867,-0.00023334515338365933,0.003717179979065814,-0.0021424876525529862,0.0026203117914654897,-0.0055514631147467845,0.0026321195682449936,0.003941795990319627
2017-03-14,-0.006232964608719477,-0.005149941675392374,0.006041755263332682,-0.0015096970979532423,-0.0017888225147496635,-0.008455463711533507,-0.018366241057782718,0.0016404158890533376,0.0005861609616010556,-0.001774748474588081,0.0107067098831053,-0.004646713495439222,0.0014882566582356462,0.0007792800250978673,-0.002226156220369017,-0.006234065931065515,0.0070590587019315485,-0.006779225793997898,0.0005685428680953483,-0.004202547072862232,-0.002455862023084323,0.002916647236580289,0.010947779525697131,-0.001428459375388266,0.003840116182530354,-0.0034006457655975358,-0.0018330943772148255
2017-03-15,0.004560623906155813,0.01367457620048993,-0.0057888260365477895,0.010520905531113199,-0.00011193625816990274,0.01619728465087349,0.014058603833058517,0.0024012568614037613,0.003511043442319444,-0.0038015782291330904,0.0066118872068165,0.005264761528203616,0.0006255224932571182,0.007757808079040029,0.015678781621705634,0.004123256497035952,-0.003925452807035803,0.015960599593500303,-0.002276623329771373,0.0005120312283208166,0.004672770950140438,0.014921364107506722,-0.001981704516812748,0.0035678193354502312,0.0030131694366635634,0.0043860918463624835,0.0053539974883651704
2017-03-16,-0.004665812847787707,-0.01373032270231102,0.006792089465017671,0.001635965073027441,-0.002913833626702929,-0.005477659508910292,-0.009412147302451558,-0.000981545874450855,-0.00029248007373496265,0.005818131479667646,-0.0010408507967398233,-0.0017002177691482201,0.0007818144809019153,-0.0080696557462169,-0.001996506374848975,0.0013337722502342162,-0.0014312729799009825,-0.0027978330171211695,0.0011390231982824376,0.008101372972833662,-0.0015162785261013277,-0.0038846303703449496,-0.001985458178000286,0.0030815142312254195,-0.0020348475520505795,0.000437533272405663,0.005257867115169651
